Ticker,Short Name,Sector,Industry,Market Cap,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Forward PER,PBR,PSR,EV/EBITDA,ROE,ROA,Debt/Equity Raw,Debt/Equity,Operating Margin,Profit Margin,Free Cash Flow,Operating Cash Flow,FCF Yield,Data Quality,Failed Reason
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,95417409536.0,0.10069361914442676,3.0,Yearly,0.081,0.134,18.973688,3.5515609,1.7392576,15.299,0.17803,0.06079,35.335,0.35335,0.1038,0.08179,4400124928.0,7694000128.0,0.04611448738125592,OK,
GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,11854225408.0,0.06564722266304868,3.0,Yearly,0.066,0.298,8.487871,1766.0377,2.322491,10.51,4.42861,0.09882,57334.33,573.3433,0.27056998,0.17834999,1204950016.0,1728800000.0,0.10164730081704214,OK,
GE,GE Aerospace,Industrials,Aerospace & Defense,337643601920.0,0.1631543559703441,3.0,Yearly,0.211,0.194,35.79218,19.141228,6.6676593,31.177,0.48231998,0.05065,113.225,1.13225,0.20571,0.17716,6594625024.0,9799999488.0,0.019531319374926304,OK,
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices,29436391424.0,0.039896976391051275,3.0,Yearly,0.058,0.168,12.04572,2.6821136,1.3841997,10.817,0.19376,0.05131,93.965,0.93965,0.14976,0.093339995,1573124992.0,2100999936.0,0.05344150270801889,OK,
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,17813950464.0,0.1465900735417971,3.0,Yearly,0.063,0.64,8.998576,6.711773,3.5073736,10.575,0.41944,0.084910005,307.831,3.07831,0.35554,0.20732,1547124992.0,1570000000.0,0.08684906782055819,OK,
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,253293887488.0,0.08682326316822997,3.0,Yearly,0.219,0.328,37.62692,21.183651,6.1230907,63.878,0.82577,0.02544,28.364,0.28364,0.07466,0.23035,15722125312.0,14138999808.0,0.062070685826340156,OK,
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,180599472128.0,0.025736179862614117,3.0,Yearly,0.102,,14.729886,15.280109,5.929654,13.826,-0.2068,0.14085001,223.465,2.2346500000000002,0.33679,-0.10637999,9768875008.0,13552000000.0,0.05409138184565846,OK,
GIS,"General Mills, Inc.",Consumer Defensive,Packaged Foods,19829407744.0,-0.028500795823470426,3.0,Yearly,0.022,-0.145,11.5549135,3.5821905,1.0762463,6.691,-0.01028,0.057350002,217.629,2.17629,0.19194001,-0.00475,2308499968.0,2166200064.0,0.11641799885316836,OK,
GL,Globe Life Inc.,Financial Services,Insurance - Life,13050573824.0,0.046733910187802596,3.0,Yearly,0.08,0.197,10.280757,2.1256728,2.107665,9.575,0.20944999,0.03358,55.675,0.55675,0.24642,0.19577,1163503360.0,1391577984.0,0.08915342541186333,OK,
GLW,Corning Incorporated,Technology,Electronic Components,145109483520.0,0.03274507876886834,3.0,Yearly,0.166,0.185,38.764313,12.151772,8.5539665,37.344,0.16813,0.05367,71.448,0.7144799999999999,0.15649,0.111999996,734499968.0,3915000064.0,0.005061695143438134,OK,
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,75756863488.0,0.05685834354915076,3.0,Yearly,0.019,-0.262,5.6446424,1.1847912,0.4083312,10.885,0.03164,0.02247,202.341,2.02341,0.03202,0.01051,21933750272.0,23202000896.0,0.28952822572273385,OK,
GNRC,Generac Holdlings Inc.,Industrials,Specialty Industrial Machinery,11003505664.0,-0.026671490695003963,3.0,Yearly,0.106,0.92,15.776343,3.8237402,2.478975,19.431,0.09491,0.04721,49.003,0.49003,0.17932,0.05817,289056512.0,548132992.0,0.026269492725913862,OK,
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,4016066265088.0,0.12511745609215974,3.0,Yearly,0.242,2.94,22.107132,6.4519806,9.0073395,22.594,0.48676,0.12958999,18.859,0.18859,0.34033,0.54771,22665000960.0,185675005952.0,0.005643582417209783,OK,
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,4043827838976.0,0.12511745609215974,3.0,Yearly,0.242,2.94,22.259953,6.496581,9.069604,22.754,0.48676,0.12958999,18.859,0.18859,0.34033,0.54771,22665000960.0,185675005952.0,0.005604838252891437,OK,
GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts,18644154368.0,0.03220324726356383,3.0,Yearly,0.06,-0.098,16.28458,4.1192775,0.7436382,11.981,0.0070700003,0.04481,146.415,1.4641499999999998,0.06562,0.00131,917241984.0,1185761024.0,0.04919729615489096,OK,
GPN,Global Payments Inc.,Industrials,Specialty Business Services,23027091456.0,-0.0495682906305519,3.0,Yearly,0.686,-0.952,5.4414845,1.000874,2.256066,9.519,0.02428,0.023340002,98.273,0.98273,0.16108,-0.091529995,7867763200.0,1657741056.0,0.34167420644650953,OK,
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,52490604544.0,0.14235886942453901,3.0,Yearly,0.114,0.353,24.732304,5.815315,6.8423424,21.945,0.21886998,0.12174,2.513,0.02513,0.30438998,0.24471001,1043656256.0,1978944000.0,0.01988272501462924,OK,
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,Capital Markets,299551326208.0,0.07158868405111818,3.0,Yearly,0.425,0.923,13.896341,2.8415492,4.4332,,0.16902,0.010720001,725.381,7.25381,0.42176998,0.31039,,-39359000576.0,,PARTIAL,
GWW,"W.W. Grainger, Inc.",Industrials,Industrial Distribution,60234096640.0,0.056191483803869735,3.0,Yearly,0.103,0.205,25.053438,14.580872,3.1962907,19.535,0.46091,0.19934,61.977,0.6197699999999999,0.16072,0.09923001,1247750016.0,2175000064.0,0.020715011689432385,OK,
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,30934130688.0,0.030076157483628574,3.0,Yearly,0.037,0.161,12.794316,2.8126657,1.3826547,8.904,0.14917,0.07258,74.186,0.7418600000000001,0.12793,0.0716,2052249984.0,2750000128.0,0.06634257819296377,OK,
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,12548725760.0,-0.07063068574893083,3.0,Yearly,0.162,,13.633765,17.822515,2.52327,11.739,1.5956,0.13079001,531.042,5.310420000000001,0.22157,0.15968001,688150016.0,1288199936.0,0.054838238492192534,OK,
HBAN,Huntington Bancshares Incorpora,Financial Services,Banks - Regional,33599498240.0,0.038776548989612136,3.0,Yearly,0.476,-0.029,8.857004,1.1296786,3.6612725,,0.09002,0.00982,,,0.41932,0.26131,,3062000128.0,,PARTIAL,
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,91326824448.0,0.07868780037013456,3.0,Yearly,0.087,0.116,13.155391,-13.842746,1.1706617,8.947,,0.12291,,,0.15161,0.08768,3738125056.0,11123999744.0,0.04093129350105047,PARTIAL,
HD,"Home Depot, Inc. (The)",Consumer Cyclical,Home Improvement Retail,309732737024.0,0.015185146415588768,3.0,Yearly,0.057,0.046,19.373098,18.645647,1.8308314,15.177,1.0429599,0.121379994,380.261,3.80261,0.12858,0.0841,10762625024.0,18779000832.0,0.03474810292063524,OK,
HES,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
HIG,"The Hartford Insurance Group, I",Financial Services,Insurance - Diversified,36990279680.0,0.08703196529784973,3.0,Yearly,0.081,0.361,9.9759655,1.9219996,1.2618209,6.708,0.22061001,0.038510002,22.33,0.22329999999999997,0.17615,0.1489,5507500032.0,5880000000.0,0.14889046743211864,OK,
HII,"Huntington Ingalls Industries, ",Industrials,Aerospace & Defense,11066781696.0,0.05353361774943943,3.0,Yearly,0.109,0.365,13.4798765,2.0833335,0.83934635,12.187,0.12968001,0.042779997,55.252,0.55252,0.0708,0.05013,-300249984.0,347000000.0,-0.02713074064780034,OK,
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,69092671488.0,0.11125593900582187,3.0,Yearly,0.025,0.141,29.362337,-10.992587,13.536965,26.416,,0.11026,,,0.62987,0.31034002,1393874944.0,2108999936.0,0.020173991162609595,PARTIAL,
HOLX,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
HON,Honeywell International Inc.,Industrials,Conglomerates,64950513664.0,0.0182371617394117,3.0,Yearly,0.043,2.639,20.593536,3.5038555,1.706664,10.818,0.46577,0.0572,185.369,1.85369,0.20249,0.21581,2610374912.0,5118000128.0,0.040190211974364225,OK,
HPE,Hewlett Packard Enterprise Comp,Technology,Communication Equipment,78187683840.0,0.06370170685761956,3.0,Yearly,0.337,4.102,12.81184,2.9503105,1.867347,12.851,0.10936,0.02641,76.464,0.76464,0.12560001,0.06666,4738625024.0,6694000128.0,0.06060577307414456,OK,
HPQ,HP Inc.,Technology,Computer Hardware,29209010176.0,-0.04209584055759441,3.0,Yearly,0.125,-0.113,10.31463,-317.549,0.49371234,7.394,,0.05629,,,0.05396,0.04143,3389874944.0,4668000256.0,0.1160557966043416,PARTIAL,
HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,11540855808.0,-0.009525432287289193,3.0,Yearly,-0.029,-0.051,13.498291,1.4713724,0.9501062,8.972,0.042930003,0.04634,4.244,0.04244,0.11057,0.028210001,621551616.0,1091657984.0,0.05385663128804945,OK,
HSIC,"Henry Schein, Inc.",Healthcare,Medical Distribution,9803952128.0,0.013957826846691779,3.0,Yearly,0.067,0.171,14.6657,3.1185083,0.72077286,13.913,0.088549994,0.043920003,80.733,0.80733,0.057550002,0.02963,446000000.0,700000000.0,0.04549185819933045,OK,
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,15311771648.0,0.0760599281050931,3.0,Yearly,0.036,0.084,20.976294,2.3632855,2.4561713,11.235,0.15558,0.0433,85.298,0.8529800000000001,0.18215,0.16474001,1692375040.0,1606000000.0,0.1105277089356969,OK,
HSY,The Hershey Company,Consumer Defensive,Confectioners,34597392384.0,0.03917965670073964,3.0,Yearly,0.066,6.31,17.448942,7.5824566,2.8442652,14.677,0.32808998,0.09922,129.821,1.29821,0.23119,0.12242,1743636352.0,2656591104.0,0.05039791243938854,OK,
HUBB,Hubbell Inc,Industrials,Electrical Equipment & Parts,24037234688.0,0.05708836650420146,3.0,Yearly,0.153,-0.009,19.856266,6.144673,3.8622718,19.615,0.24444,0.08427,141.642,1.41642,0.21666999,0.14491999,495812512.0,1068200000.0,0.020626853231479336,OK,
HUM,Humana Inc.,Healthcare,Healthcare Plans,48034521088.0,0.11767273447695548,3.0,Yearly,0.262,0.271,24.14409,2.5001092,0.3297285,10.94,0.06893,0.03896,76.485,0.76485,0.034649998,0.00878,1940999936.0,2539000064.0,0.0404084373495482,OK,
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,92769181696.0,0.13371585224230054,3.0,Yearly,0.241,0.33,36.240646,16.233078,10.175406,34.671,0.34732,0.12815,81.368,0.81368,0.28504,0.20522,1189874944.0,2220999936.0,0.01282618777321073,OK,
IBM,International Business Machines,Technology,Information Technology Services,226055733248.0,0.03718179905928398,3.0,Yearly,0.011,-0.018,18.229185,6.5614743,3.2716656,17.197,0.34460998,0.053039998,188.97,1.8897,0.16548,0.15522,12049750016.0,14887999488.0,0.053304332709759344,OK,
ICE,Intercontinental Exchange Inc.,Financial Services,Financial Data & Stock Exchanges,87858241536.0,0.0946705327442019,3.0,Yearly,0.048,0.142,17.782312,2.9709926,8.3214855,16.105,0.14094,0.02172,69.226,0.69226,0.52626,0.38246,3633625088.0,5513999872.0,0.04135781714355299,OK,
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,40584097792.0,0.08522326458275908,3.0,Yearly,0.097,0.176,30.774149,25.19687,8.913268,25.826,0.74211,0.27085,67.971,0.67971,0.3498,0.25030002,909368384.0,1371510016.0,0.022407012437744917,OK,
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery,16594349056.0,0.028075999700655663,3.0,Yearly,0.064,0.109,23.384972,4.1560507,4.628441,18.496,0.12955,0.0684,47.06,0.4706,0.2217,0.1449,555612480.0,716700032.0,0.033482029221212975,OK,
IFF,International Flavors & Fragran,Basic Materials,Specialty Chemicals,21511692288.0,-0.043387980933718207,3.0,Yearly,0.018,-0.916,21.31317,1.5401056,1.9953337,14.262,-0.05548,0.0227,44.821,0.44821,0.08495,0.02569,-1720999936.0,1160999936.0,-0.08000300083132167,OK,
INCY,Incyte Corporation,Healthcare,Biotechnology,25541943296.0,0.14839595478338863,3.0,Yearly,0.377,0.377,14.181564,3.9917004,4.389004,10.835,0.30667,0.16832,0.603,0.00603,0.41899,0.27706,1180664576.0,1979703040.0,0.046224539860477185,OK,
INTC,Intel Corporation,Technology,Semiconductors,561595809792.0,-0.05712887978236014,3.0,Yearly,0.254,,52.01138,6.120168,9.84703,33.454,-0.10715,0.0141199995,48.997,0.48997,0.12189999,-0.19794,4866375168.0,14936000512.0,0.00866526260194565,OK,
INTU,Intuit Inc.,Technology,Software - Application,85874204672.0,0.1395336514824015,3.0,Yearly,0.137,-0.008,11.48857,4.496162,4.003833,12.832,0.23596,0.1047,43.892,0.43892000000000003,0.17638999,0.21289,6438624768.0,8837999616.0,0.07497740203350456,OK,
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,16740103168.0,0.06837165898740327,3.0,Yearly,0.101,0.605,41.24949,1.8381058,5.8778367,16.782,0.070539996,0.02479,94.425,0.9442499999999999,0.25115,0.23197001,1168785536.0,1199915008.0,0.06981949419727734,OK,
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,18344300544.0,0.0375292471900297,3.0,Yearly,-0.022,,11.58606,1.2689109,0.757935,7.245,-0.16479,0.01591,68.509,0.68509,0.02298,-0.14205,1646499968.0,2647000064.0,0.08975539645410642,OK,
IPG,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
IQV,"IQVIA Holdings, Inc.",Healthcare,Diagnostics & Research,42298908672.0,0.04214942539507627,3.0,Yearly,0.087,-0.006,17.772425,6.854445,2.4906619,18.691,0.22818,0.05061,257.975,2.57975,0.13027,0.08096,2149750016.0,2819000064.0,0.05082282459507139,OK,
IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery,28548999168.0,0.08948380588960547,3.0,Yearly,0.085,,18.783491,2.805078,3.594596,16.347,0.0947,0.051020004,47.903,0.47903,0.16882999,0.12076,1107425024.0,1349200000.0,0.03879032737656494,OK,
IRM,Iron Mountain Incorporated (Del,Real Estate,REIT - Specialty,34301319168.0,0.10584603013300264,3.0,Yearly,0.185,,42.23344,-26.776669,4.535729,21.438,,0.04634,,,0.19059,0.055359997,-436093504.0,1655387008.0,-0.012713607364897949,PARTIAL,
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,126558134272.0,0.17386716793068868,3.0,Yearly,0.185,0.265,29.261415,6.880673,11.469418,28.372,0.17423001,0.10512,,,0.33603,0.28445998,2615200000.0,3706400000.0,0.02066402143997624,OK,
IT,"Gartner, Inc.",Technology,Information Technology Services,10715750400.0,0.05866587905959064,3.0,Yearly,-0.006,0.331,10.37308,-65.31563,1.6578543,9.206,1.13581,0.1017,,,0.22623,0.11996,1052553024.0,1382615040.0,0.09822485450948913,OK,
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,75184349184.0,0.0023378226519090717,3.0,Yearly,0.061,0.101,21.295544,25.978153,4.565204,17.765,1.04618,0.16924,334.853,3.3485300000000002,0.26900998,0.19393998,2432999936.0,3329999872.0,0.03236045749422763,OK,
IVZ,Invesco Ltd,Financial Services,Asset Management,14167728128.0,0.01776834885182499,3.0,Yearly,0.205,,9.816157,1.42224,2.0525503,12.801,-0.0057300003,0.02915,12.056,0.12055999999999999,0.19950001,-0.00934,1140787456.0,2008800000.0,0.08052014025773378,OK,
J,Jacobs Solutions Inc.,Industrials,Engineering & Construction,16590222336.0,0.07134040631933236,3.0,Yearly,0.345,-0.254,17.163406,5.086114,1.1667466,18.412,0.07998,0.04551,124.734,1.24734,0.07387,0.0238,645677888.0,735843008.0,0.038919182330601404,OK,
JBHT,"J.B. Hunt Transport Services, I",Industrials,Integrated Freight & Logistics,25150418944.0,-0.06783654566877806,3.0,Yearly,0.194,0.458,26.47443,6.87707,1.9801437,16.252,0.18448,0.0738,38.373,0.38372999999999996,0.07423,0.05311,903028352.0,1595293056.0,0.03590510178024015,OK,
JBL,Jabil Inc.,Technology,Electronic Components,32627554304.0,-0.03802902514729234,3.0,Yearly,0.118,0.276,18.494144,24.670786,0.9713473,14.733,0.65876,0.05011,297.136,2.9713600000000002,0.05211,0.02566,1211624960.0,1856999936.0,0.037135022401953675,OK,
JCI,Johnson Controls International ,Industrials,Building Products & Equipment,87784046592.0,0.04567632285300438,3.0,Yearly,0.093,0.153,23.954351,6.51121,3.5120642,22.347,0.14332,0.05402,70.107,0.70107,0.15875,0.14319,2984124928.0,2032000000.0,0.033993932198973745,OK,
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,11111445504.0,0.06986892255213517,3.0,Yearly,0.047,-0.104,20.234934,5.411829,4.3671246,16.052,0.24040002,0.12989001,3.793,0.03793,0.22503,0.19760999,352223744.0,761960000.0,0.031699182961677064,OK,
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,643635675136.0,0.05599284954178807,3.0,Yearly,0.066,-0.009,21.700588,7.569436,6.5724726,19.409,0.25742,0.08595,57.709,0.57709,0.2919,0.21482,16885125120.0,27608000512.0,0.02623397952021876,OK,
JNPR,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,942885240832.0,0.12497052294076494,3.0,Yearly,0.304,0.469,14.181599,2.666852,5.060352,,0.17789,0.0136,,,0.50394,0.34921002,,-162533998592.0,,PARTIAL,
K,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,43655299072.0,0.05705594810720571,3.0,Yearly,0.756,-0.9,12.656431,1.7439523,2.1729865,17.664,0.051,0.03378,99.649,0.99649,0.12888,0.07103,4607249920.0,2527000064.0,0.10553701424428075,OK,
KEY,KeyCorp,Financial Services,Banks - Regional,23188703232.0,0.012139724073507496,3.0,Yearly,0.101,0.253,10.169936,1.3466783,3.1459372,,0.1033,0.0107700005,,,0.3471,0.2754,,1311000064.0,,PARTIAL,
KEYS,Keysight Technologies Inc.,Technology,Scientific & Technical Instruments,56352718848.0,-0.0027752224099102385,3.0,Yearly,0.365,1.091,24.249977,8.578723,8.561641,33.283,0.20897,0.072270006,42.094,0.42094000000000004,0.25677,0.19143,1867124992.0,1604000000.0,0.03313282890637788,OK,
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,29183123456.0,-0.019809627469887126,3.0,Yearly,-0.014,,11.7598715,0.8106328,1.172013,8.369,-0.0876,0.0363,52.591,0.52591,0.1549,-0.13639,3250500096.0,4621000192.0,0.11138287171011171,OK,
KIM,Kimco Realty Corporation (HC),Real Estate,REIT - Retail,15810505728.0,0.07396715816335053,3.0,Yearly,0.049,-0.058,26.78409,1.5389135,7.2288694,18.205,0.05806,0.023740001,84.993,0.84993,0.36565,0.27759,871483392.0,1179106048.0,0.05512052599662421,OK,
KKR,KKR & Co. Inc.,Financial Services,Asset Management,96136536064.0,0.5112422937117458,3.0,Yearly,0.078,0.4,14.040298,3.278425,3.7214453,,0.0728,0.01386,69.812,0.69812,0.2065,0.12201,,2488480000.0,,PARTIAL,
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,238980481024.0,0.08964649002419045,3.0,Yearly,0.152,0.138,27.278055,37.6513,17.598652,39.676,0.87496,0.20799999,96.88,0.9688,0.42486,0.35574,2624587520.0,4143078912.0,0.010982434668948639,OK,
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,32825550848.0,-0.06583329792377168,3.0,Yearly,0.006,-0.323,13.161719,18.757126,1.9795895,11.069,1.04913,0.10195,348.933,3.48933,0.19002001,0.1179,941124992.0,3332999936.0,0.028670501109270524,OK,
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,69943853056.0,-0.040941527613036044,3.0,Yearly,0.108,0.212,20.442564,2.2093267,3.8946407,13.726,0.109910004,0.04453,98.619,0.98619,0.30065,0.19305,1075000064.0,6557000192.0,0.01536947161231323,OK,
KMX,CarMax Inc,Consumer Cyclical,Auto & Truck Dealerships,8555820544.0,-0.04467893984882465,3.0,Yearly,0.055,-0.052,19.661108,1.3983208,0.3034247,26.426,0.03588,0.01556,307.787,3.07787,0.03425,0.00789,-159998368.0,1501892992.0,-0.018700528742646803,OK,
KO,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,376688181248.0,0.03689014114187783,3.0,Yearly,0.067,0.169,24.82716,10.421379,7.5143766,24.134,0.42054,0.09401,115.519,1.1551900000000002,0.34873,0.28558,5218749952.0,16341999616.0,0.01385429703345042,OK,
KR,Kroger Company (The),Consumer Defensive,Grocery Stores,34577813504.0,-0.0013868956327633963,3.0,Yearly,0.022,0.132,10.24167,6.1003027,0.23262009,8.284,0.13779001,0.05771,373.449,3.73449,0.03224,0.00708,2994500096.0,6936000000.0,0.08660177705144928,OK,
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,34093729792.0,0.0038646439492577844,3.0,Yearly,0.03,0.085,14.295379,3.2296216,2.212729,12.303,0.15581,0.06992,81.617,0.8161700000000001,0.19418,0.107609995,1907500032.0,2324999936.0,0.05594870504451495,OK,
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,22217203712.0,0.08961731661273986,3.0,Yearly,0.039,0.156,37.47586,1.1621293,1.188467,7.904,0.09313,0.01909,44.609,0.44609000000000004,0.14533,0.09024,1262000000.0,2575000064.0,0.056802827950772496,OK,
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,16080571392.0,0.06057944749313893,3.0,Yearly,0.072,-0.067,10.049959,3.0432718,0.91190714,9.22,0.27781,0.089099996,123.276,1.2327599999999999,0.11715999,0.07803,1146625024.0,2300000000.0,0.07130499259313881,OK,
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,19454691328.0,0.005081632765289168,3.0,Yearly,-0.052,-0.315,12.594525,0.8998229,0.594268,10.456,0.07368,0.03943,28.692,0.28692,0.052750003,0.04934,1077926016.0,882990976.0,0.05540699658640197,OK,
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,26041210880.0,0.05552020379451106,3.0,Yearly,0.058,0.282,16.199991,3.0181975,1.8149714,14.244,0.11728,0.05527,79.124,0.7912399999999999,0.1224,0.069860004,892049984.0,1638400000.0,0.034255318929317005,OK,
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,46630002688.0,0.08619178709998354,3.0,Yearly,1.9,-0.061,18.621956,2.4363453,3.6271002,29.642,,,34.574,0.34574,0.097270004,0.103690006,,1655000064.0,,PARTIAL,
LIN,Linde plc,Basic Materials,Specialty Chemicals,215116382208.0,0.006176060609136114,3.0,Yearly,0.093,0.113,23.862717,5.504376,6.068334,17.405,0.18400998,0.07164,68.947,0.68947,0.28119,0.20435,4160750080.0,10488999936.0,0.01934185596323805,OK,
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,6120120320.0,0.02184739022420734,3.0,Yearly,-0.03,-0.29,7.8226314,0.95079005,0.44711572,8.08,0.07131,0.03995,82.105,0.8210500000000001,0.07013,0.03368,724124992.0,825000000.0,0.11831875096207259,OK,
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,1002504519680.0,0.31687374880620434,3.0,Yearly,0.477,0.262,23.790112,29.582916,12.583843,25.122,1.02286,0.20357001,162.071,1.6207099999999999,0.54222,0.33528998,11065900032.0,28082999296.0,0.011038254506355982,OK,
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,121040519168.0,0.043838941337237536,3.0,Yearly,0.105,4.438,16.027794,13.75741,1.5716691,14.513,0.89165,0.08638,234.238,2.34238,0.119569995,0.08163,5562625024.0,10401999872.0,0.04595671814889749,OK,
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,17595060224.0,0.012293745856755134,3.0,Yearly,0.01,-0.04,18.411749,2.336938,3.9726934,16.338,0.11135,0.02448,160.951,1.60951,0.19053,0.18447,-1138625024.0,1158000000.0,-0.06471276650971013,OK,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,111425331200.0,-0.038458186348783285,3.0,Yearly,0.083,0.0,15.24395,-14.980765,1.232145,11.806,,0.12519,,,0.13365,0.073460005,4615374848.0,9262999552.0,0.04142123517421503,PARTIAL,
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,395217207296.0,0.10055823901653271,3.0,Yearly,0.3,0.348,27.106447,31.688572,17.011255,46.23,0.65066004,0.22840999,33.049,0.33049,0.37390998,0.31272,3090484480.0,5857656832.0,0.007819711345931771,OK,
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,11040004096.0,0.11034694078962404,3.0,Yearly,-0.043,-0.059,10.945793,2.364546,0.995137,5.107,0.30898002,0.14401,44.689,0.44689,0.13212,0.12782,1148515840.0,1982033024.0,0.10403219328660655,OK,
LUV,Southwest Airlines Company,Industrials,Airlines,18922573824.0,0.056251281802036646,3.0,Yearly,0.164,0.205,8.076438,2.672009,0.6292214,9.416,0.11099,0.02318,97.275,0.97275,0.033800002,0.02783,-834750016.0,2528000000.0,-0.044113978561482185,OK,
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,28064892928.0,0.4685532350721122,3.0,Yearly,-0.007,-0.198,12.306583,48.305466,2.0456953,8.685,1.22869,0.09549,1703.902,17.03902,0.19658001,0.12588,2212875008.0,3732000000.0,0.07884851061705786,OK,
LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,6617064448.0,0.07312428058409792,3.0,Yearly,0.056,-0.062,14.2660675,3.625339,1.0007206,9.744,0.16280001,0.060310002,221.223,2.21223,0.097729996,0.043860003,452924992.0,942899968.0,0.06844802488464444,OK,
LYB,LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,20839178240.0,-0.15766098558982566,3.0,Yearly,0.198,3.96,9.967368,1.9526592,0.6680937,9.149,-0.02269,0.04112,132.759,1.3275899999999998,0.17924999,-0.01132,1228000000.0,2972999936.0,0.05892746757369258,OK,
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,39600787456.0,0.14744538940043328,3.0,Yearly,0.094,1.562,90.03231,476.16248,1.5073074,28.151,0.17677,0.02101,620.214,6.202140000000001,0.06696,0.00513,1695030656.0,2608701952.0,0.04280295329690931,OK,
MA,Mastercard Incorporated,Financial Services,Credit Services,497135616000.0,0.1382198495222513,3.0,Yearly,0.141,0.221,24.650366,88.72733,14.17027,23.113,2.41202,0.24063,439.583,4.39583,0.61108,0.46339,16961250304.0,17436999680.0,0.03411795445369981,OK,
MAA,Mid-America Apartment Communiti,Real Estate,REIT - Residential,15165504512.0,0.030305400060254506,3.0,Yearly,0.01,0.137,38.87095,2.7216637,6.8350616,16.641,0.0705,0.03129,102.377,1.0237699999999998,0.25356,0.18173,921182272.0,1010657024.0,0.06074194704641027,OK,
MAR,Marriott International,Consumer Cyclical,Lodging,86449233920.0,0.0802476100443279,3.0,Yearly,0.111,0.043,25.211853,-19.180744,11.706058,21.406,,0.09761,,,0.65276,0.35029998,2060375040.0,3728000000.0,0.023833352206529306,PARTIAL,
