Ticker,Short Name,Sector,Industry,Market Cap,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Forward PER,PBR,PSR,EV/EBITDA,ROE,ROA,Debt/Equity Raw,Debt/Equity,Operating Margin,Profit Margin,Free Cash Flow,Operating Cash Flow,FCF Yield,Data Quality,Failed Reason
FTV,Fortive Corporation,Technology,Scientific & Technical Instruments,16767355904.0,-0.10624788606146962,3.0,Yearly,0.079,0.04,16.933653,2.7461555,3.8851094,16.073,0.07318,0.03295,59.283,0.59283,0.19137,0.12382,939112512.0,1051299968.0,0.056008384230453796,OK,
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,95520210944.0,0.10069361914442676,3.0,Yearly,0.081,0.134,18.994131,3.5553875,1.7411314,15.155,0.17803,0.06079,35.335,0.35335,0.1038,0.08179,4400124928.0,7694000128.0,0.046064857735496754,OK,
GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,12343085056.0,0.06564722266304868,3.0,Yearly,0.066,0.298,8.837905,1838.8679,2.4182687,10.864,4.42861,0.09882,57334.33,573.3433,0.27056998,0.17834999,1204950016.0,1728800000.0,0.09762146258680048,OK,
GE,GE Aerospace,Industrials,Aerospace & Defense,326074761216.0,0.1631543559703441,3.0,Yearly,0.211,0.194,34.57791,18.485384,6.4392023,29.312,0.48231998,0.05065,113.225,1.13225,0.20571,0.17716,6594625024.0,9799999488.0,0.020224273106594585,OK,
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices,29172207616.0,0.039896976391051275,3.0,Yearly,0.058,0.168,11.853491,2.6393118,1.3717769,10.485,0.19376,0.05131,93.965,0.93965,0.14976,0.093339995,1573124992.0,2100999936.0,0.053925469498482266,OK,
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,17365008384.0,0.1465900735417971,3.0,Yearly,0.063,0.64,8.771797,6.5426254,3.4189818,10.377,0.41944,0.084910005,307.831,3.07831,0.35554,0.20732,1547124992.0,1570000000.0,0.08909439936841668,OK,
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,250441465856.0,0.08682326316822997,3.0,Yearly,0.219,0.328,37.152172,20.945095,6.0541368,61.777,0.82577,0.02544,28.364,0.28364,0.07466,0.23035,15722125312.0,14138999808.0,0.06277764450172953,OK,
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,186129678336.0,0.025736179862614117,3.0,Yearly,0.102,,15.179324,15.748008,6.1112285,14.205,-0.2068,0.14085001,223.465,2.2346500000000002,0.33679,-0.10637999,9768875008.0,13552000000.0,0.05248424160689353,OK,
GIS,"General Mills, Inc.",Consumer Defensive,Packaged Foods,19417741312.0,-0.028500795823470426,3.0,Yearly,0.012,,11.393331,3.507823,1.053903,9.532,-0.01028,0.057350002,188.879,1.88879,0.16121,-0.00475,2308499968.0,2166200064.0,0.11888612227897827,OK,
GL,Globe Life Inc.,Financial Services,Insurance - Life,13327230976.0,0.046733910187802596,3.0,Yearly,0.08,0.197,10.498697,2.1707346,2.1523452,9.7,0.20944999,0.03358,55.675,0.55675,0.24642,0.19577,1163503360.0,1391577984.0,0.08730270842422293,OK,
GLW,Corning Incorporated,Technology,Electronic Components,129057431552.0,0.03274507876886834,3.0,Yearly,0.166,0.185,34.513756,10.829547,7.607724,33.479,0.16813,0.05367,71.448,0.7144799999999999,0.15649,0.111999996,734499968.0,3915000064.0,0.005691264417454754,OK,
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,74345914368.0,0.05685834354915076,3.0,Yearly,0.019,-0.262,5.4789844,1.1627249,0.40072614,10.802,0.03164,0.02247,202.341,2.02341,0.03202,0.01051,21933750272.0,23202000896.0,0.2950229405133355,OK,
GNRC,Generac Holdlings Inc.,Industrials,Specialty Industrial Machinery,12252223488.0,-0.026671490695003963,3.0,Yearly,0.106,0.92,16.747942,4.2535214,2.7602983,21.029,0.09491,0.04721,49.003,0.49003,0.17932,0.05817,289056512.0,548132992.0,0.02359216776310896,OK,
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,4212111966208.0,0.12511745609215974,3.0,Yearly,0.242,2.94,23.142925,6.766937,9.447036,23.726,0.48676,0.12958999,18.859,0.18859,0.34033,0.54771,22665000960.0,185675005952.0,0.005380911319981936,OK,
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,4274851676160.0,0.12511745609215974,3.0,Yearly,0.242,2.94,23.48764,6.8677306,9.58775,24.088,0.48676,0.12958999,18.859,0.18859,0.34033,0.54771,22665000960.0,185675005952.0,0.005301938564652013,OK,
GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts,17657077760.0,0.03220324726356383,3.0,Yearly,0.06,-0.098,15.422426,3.9011908,0.7042678,11.58,0.0070700003,0.04481,146.415,1.4641499999999998,0.06562,0.00131,917241984.0,1185761024.0,0.05194755307007268,OK,
GPN,Global Payments Inc.,Industrials,Specialty Business Services,22508439552.0,-0.0495682906305519,3.0,Yearly,0.686,-0.952,5.319954,0.97833085,2.2052515,9.262,0.02428,0.023340002,98.273,0.98273,0.16108,-0.091529995,7867763200.0,1657741056.0,0.34954725234610523,OK,
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,52854173696.0,0.14235886942453901,3.0,Yearly,0.114,0.353,24.903135,5.855482,6.889735,21.81,0.21886998,0.12174,2.513,0.02513,0.30438998,0.24471001,1043656256.0,1978944000.0,0.019745957282442272,OK,
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,Capital Markets,274283446272.0,0.07158868405111818,3.0,Yearly,0.425,0.923,12.724152,2.6018577,4.059249,,0.16902,0.010720001,725.381,7.25381,0.42176998,0.31039,,-39359000576.0,,PARTIAL,
GWW,"W.W. Grainger, Inc.",Industrials,Industrial Distribution,59800608768.0,0.056191483803869735,3.0,Yearly,0.103,0.205,24.814037,14.441543,3.1732879,19.356,0.46091,0.19934,61.977,0.6197699999999999,0.16072,0.09923001,1247750016.0,2175000064.0,0.020865172474091694,OK,
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,28102780928.0,0.030076157483628574,3.0,Yearly,0.037,0.161,11.590966,2.5482917,1.2561026,8.268,0.14917,0.07258,74.186,0.7418600000000001,0.12793,0.0716,2052249984.0,2750000128.0,0.07302658015439517,OK,
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,12351263744.0,-0.07063068574893083,3.0,Yearly,0.162,,13.4192295,17.542067,2.4835646,11.442,1.5956,0.13079001,531.042,5.310420000000001,0.22157,0.15968001,688150016.0,1288199936.0,0.05571494790031423,OK,
HBAN,Huntington Bancshares Incorpora,Financial Services,Banks - Regional,32084187136.0,0.038776548989612136,3.0,Yearly,0.476,-0.029,8.747239,1.0787311,3.4961522,,0.09002,0.00982,,,0.41932,0.26131,,3062000128.0,,PARTIAL,
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,94883102720.0,0.07868780037013456,3.0,Yearly,0.087,0.116,13.356758,-14.035704,1.2162473,9.3,,0.12291,,,0.15161,0.08768,3738125056.0,11123999744.0,0.039397162917734735,PARTIAL,
HD,"Home Depot, Inc. (The)",Consumer Cyclical,Home Improvement Retail,299286921216.0,0.015185146415588768,3.0,Yearly,0.057,0.046,18.719736,18.016817,1.7690861,14.621,1.0429599,0.121379994,380.261,3.80261,0.12858,0.0841,10762625024.0,18779000832.0,0.03596089324675984,OK,
HES,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
HIG,"The Hartford Insurance Group, I",Financial Services,Insurance - Diversified,35725307904.0,0.08703196529784973,3.0,Yearly,0.081,0.361,9.64247,1.8562722,1.2186699,6.526,0.22061001,0.038510002,22.33,0.22329999999999997,0.17615,0.1489,5507500032.0,5880000000.0,0.15416242308672587,OK,
HII,"Huntington Ingalls Industries, ",Industrials,Aerospace & Defense,10751938560.0,0.05353361774943943,3.0,Yearly,0.109,0.365,13.096382,2.0240638,0.8154674,11.688,0.12968001,0.042779997,55.252,0.55252,0.0708,0.05013,-300249984.0,347000000.0,-0.02792519528683021,OK,
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,68809097216.0,0.11125593900582187,3.0,Yearly,0.025,0.141,29.242357,-10.947471,13.481406,26.508,,0.11026,,,0.62987,0.31034002,1393874944.0,2108999936.0,0.02025713169327683,PARTIAL,
HOLX,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
HON,Honeywell International Inc.,Industrials,Conglomerates,65435435008.0,0.0182371617394117,3.0,Yearly,0.043,2.639,20.772694,3.5300155,1.719406,10.751,0.46577,0.0572,185.369,1.85369,0.20249,0.21581,2610374912.0,5118000128.0,0.03989237500569624,OK,
HPE,Hewlett Packard Enterprise Comp,Technology,Communication Equipment,80656760832.0,0.06370170685761956,3.0,Yearly,0.337,4.102,13.216424,3.043478,1.9263157,13.763,0.10936,0.02641,76.464,0.76464,0.12560001,0.06666,4738625024.0,6694000128.0,0.05875049995957666,OK,
HPQ,HP Inc.,Technology,Computer Hardware,31021611008.0,-0.04209584055759441,3.0,Yearly,0.125,-0.113,10.962502,-337.2549,0.5243503,8.022,,0.05629,,,0.05396,0.04143,3389874944.0,4668000256.0,0.10927462610261611,PARTIAL,
HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,11463806976.0,-0.009525432287289193,3.0,Yearly,-0.024,-0.672,13.408174,1.4615493,0.94376314,10.646,0.042930003,0.04634,36.326,0.36326,0.08615,0.028210001,621551616.0,1091657984.0,0.05421860445672598,OK,
HSIC,"Henry Schein, Inc.",Healthcare,Medical Distribution,9664697344.0,0.013957826846691779,3.0,Yearly,0.067,0.171,14.143888,3.0075507,0.71053505,13.59,0.088549994,0.043920003,80.733,0.80733,0.057550002,0.02963,446000000.0,700000000.0,0.046147332309054045,OK,
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,15172826112.0,0.0760599281050931,3.0,Yearly,0.036,0.084,20.68985,2.34184,2.433883,11.142,0.15558,0.0433,85.298,0.8529800000000001,0.18215,0.16474001,1692375040.0,1606000000.0,0.1115398692048228,OK,
HSY,The Hershey Company,Consumer Defensive,Confectioners,34115166208.0,0.03917965670073964,3.0,Yearly,0.066,6.31,17.205736,7.4767714,2.8046212,14.421,0.32808998,0.09922,129.821,1.29821,0.23119,0.12242,1743636352.0,2656591104.0,0.05111029919564389,OK,
HUBB,Hubbell Inc,Industrials,Electrical Equipment & Parts,23616047104.0,0.05708836650420146,3.0,Yearly,0.153,-0.009,19.50494,6.035952,3.7945957,18.994,0.24444,0.08427,141.642,1.41642,0.21666999,0.14491999,495812512.0,1068200000.0,0.020994729127044344,OK,
HUM,Humana Inc.,Healthcare,Healthcare Plans,46377414656.0,0.11767273447695548,3.0,Yearly,0.262,0.271,23.311161,2.4138598,0.31835344,10.377,0.06893,0.03896,76.485,0.76485,0.034649998,0.00878,1940999936.0,2539000064.0,0.04185226689321041,OK,
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,91592720384.0,0.13371585224230054,3.0,Yearly,0.241,0.33,35.564358,16.027216,10.046367,34.25,0.34732,0.12815,81.368,0.81368,0.28504,0.20522,1189874944.0,2220999936.0,0.012990933548119124,OK,
IBM,International Business Machines,Technology,Information Technology Services,216266948608.0,0.03718179905928398,3.0,Yearly,0.011,-0.018,17.439816,6.277346,3.1299944,16.603,0.34460998,0.053039998,188.97,1.8897,0.16548,0.15522,12049750016.0,14887999488.0,0.05571702053206971,OK,
ICE,Intercontinental Exchange Inc.,Financial Services,Financial Data & Stock Exchanges,87280001024.0,0.0946705327442019,3.0,Yearly,0.048,0.142,17.665781,2.9514391,8.266717,15.913,0.14094,0.02172,69.226,0.69226,0.52626,0.38246,3633625088.0,5513999872.0,0.04163181766004834,OK,
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,40360484864.0,0.08522326458275908,3.0,Yearly,0.097,0.176,30.565063,25.025679,8.864157,25.41,0.74211,0.27085,67.971,0.67971,0.3498,0.25030002,909368384.0,1371510016.0,0.022531156081604005,OK,
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery,16492615680.0,0.028075999700655663,3.0,Yearly,0.064,0.109,23.241608,4.1305714,4.6000657,18.348,0.12955,0.0684,47.06,0.4706,0.2217,0.1449,555612480.0,716700032.0,0.033688560430943114,OK,
IFF,International Flavors & Fragran,Basic Materials,Specialty Chemicals,21179975680.0,-0.043387980933718207,3.0,Yearly,0.018,-0.916,20.944153,1.5154449,1.964565,14.082,-0.05548,0.0227,44.821,0.44821,0.08495,0.02569,-1720999936.0,1160999936.0,-0.08125599207486908,OK,
INCY,Incyte Corporation,Healthcare,Biotechnology,25400053760.0,0.14839595478338863,3.0,Yearly,0.377,0.377,14.102783,3.9695258,4.3646226,10.762,0.30667,0.16832,0.603,0.00603,0.41899,0.27706,1180664576.0,1979703040.0,0.046482758940428325,OK,
INTC,Intel Corporation,Technology,Semiconductors,574070980608.0,-0.05712887978236014,3.0,Yearly,0.254,,52.66527,6.256121,10.06577,34.691,-0.10715,0.0141199995,48.997,0.48997,0.12189999,-0.19794,4866375168.0,14936000512.0,0.008476957262054965,OK,
INTU,Intuit Inc.,Technology,Software - Application,81023287296.0,0.14286998540558393,3.0,Yearly,0.137,-0.014,11.196379,4.284523,3.7776618,12.008,0.23596,0.1047,44.34,0.4434,0.17638999,0.21289,6353625088.0,8837999616.0,0.07841727113327909,OK,
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,15893670912.0,0.06837165898740327,3.0,Yearly,0.101,0.605,37.85396,1.755267,5.580635,16.266,0.070539996,0.02479,94.425,0.9442499999999999,0.25115,0.23197001,1168785536.0,1199915008.0,0.07353779642672395,OK,
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,18286047232.0,0.0375292471900297,3.0,Yearly,-0.022,,11.4852295,1.2648815,0.75552815,6.981,-0.16479,0.01591,68.509,0.68509,0.02298,-0.14205,1646499968.0,2647000064.0,0.09004132752750837,OK,
IPG,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
IQV,"IQVIA Holdings, Inc.",Healthcare,Diagnostics & Research,43852734464.0,0.04214942539507627,3.0,Yearly,0.087,-0.006,18.425283,7.106239,2.5821548,19.081,0.22818,0.05061,257.975,2.57975,0.13027,0.08096,2149750016.0,2819000064.0,0.04902202889456741,OK,
IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery,27869999104.0,0.08948380588960547,3.0,Yearly,0.085,,18.33675,2.738363,3.5091033,15.715,0.0947,0.051020004,47.903,0.47903,0.16882999,0.12076,1107425024.0,1349200000.0,0.03973538068184073,OK,
IRM,Iron Mountain Incorporated (Del,Real Estate,REIT - Specialty,34039339008.0,0.10584603013300264,3.0,Yearly,0.185,,41.910877,-26.572159,4.5010867,21.235,,0.04634,,,0.19059,0.055359997,-436093504.0,1655387008.0,-0.012811456294656848,PARTIAL,
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,140921503744.0,0.17386716793068868,3.0,Yearly,0.185,0.265,32.529274,7.661576,12.771108,32.02,0.17423001,0.10512,,,0.33603,0.28445998,2615200000.0,3706400000.0,0.01855784908987921,OK,
IT,"Gartner, Inc.",Technology,Information Technology Services,11731816448.0,0.05866587905959064,3.0,Yearly,-0.006,0.331,11.356655,-71.50885,1.8150518,9.807,1.13581,0.1017,,,0.22623,0.11996,1052553024.0,1382615040.0,0.08971782235643788,OK,
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,76730818560.0,0.0023378226519090717,3.0,Yearly,0.061,0.101,21.72607,26.512499,4.6591063,17.808,1.04618,0.16924,334.853,3.3485300000000002,0.26900998,0.19393998,2432999936.0,3329999872.0,0.03170824945777823,OK,
IVZ,Invesco Ltd,Financial Services,Asset Management,13478988800.0,0.01776834885182499,3.0,Yearly,0.205,,9.338963,1.3531003,1.9527692,12.248,-0.0057300003,0.02915,12.056,0.12055999999999999,0.19950001,-0.00934,1140787456.0,2008800000.0,0.08463449839798072,OK,
J,Jacobs Solutions Inc.,Industrials,Engineering & Construction,16932797440.0,0.07134040631933236,3.0,Yearly,0.345,-0.254,17.363192,5.145317,1.190839,18.595,0.07998,0.04551,124.734,1.24734,0.07387,0.0238,645677888.0,735843008.0,0.03813179070309602,OK,
JBHT,"J.B. Hunt Transport Services, I",Industrials,Integrated Freight & Logistics,21996075008.0,-0.06783654566877806,3.0,Yearly,0.194,0.458,23.331953,6.0155106,1.7317958,13.978,0.18448,0.0738,38.373,0.38372999999999996,0.07423,0.05311,903028352.0,1595293056.0,0.04105406767669084,OK,
JBL,Jabil Inc.,Technology,Electronic Components,31391068160.0,-0.03802902514729234,3.0,Yearly,0.118,0.276,17.793272,23.735838,0.9345361,14.175,0.65876,0.05011,297.136,2.9713600000000002,0.05211,0.02566,1211624960.0,1856999936.0,0.0385977614340601,OK,
JCI,Johnson Controls International ,Industrials,Building Products & Equipment,86790635520.0,0.04567632285300438,3.0,Yearly,0.093,0.153,23.59404,6.4375253,3.4723198,22.117,0.14332,0.05402,70.107,0.70107,0.15875,0.14319,2984124928.0,2032000000.0,0.03438302888463513,OK,
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,10856937472.0,0.06986892255213517,3.0,Yearly,0.047,-0.104,19.71775,5.287871,4.2670956,15.555,0.24040002,0.12989001,3.793,0.03793,0.22503,0.19760999,352223744.0,761960000.0,0.0324422743437902,OK,
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,650648485888.0,0.05599284954178807,3.0,Yearly,0.066,-0.009,22.243368,7.65191,6.6440835,19.469,0.25742,0.08595,57.709,0.57709,0.2919,0.21482,16885125120.0,27608000512.0,0.02595122479529836,OK,
JNPR,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,929488044032.0,0.12497052294076494,3.0,Yearly,0.304,0.469,13.993524,2.6289594,4.9884505,,0.17789,0.0136,,,0.50394,0.34921002,,-162533998592.0,,PARTIAL,
K,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,42131169280.0,0.05705594810720571,3.0,Yearly,0.756,-0.9,12.21456,1.683066,2.0971215,17.214,0.051,0.03378,99.649,0.99649,0.12888,0.07103,4607249920.0,2527000064.0,0.10935490276523367,OK,
KEY,KeyCorp,Financial Services,Banks - Regional,22206945280.0,0.012139724073507496,3.0,Yearly,0.101,0.253,9.739364,1.2896628,3.0127454,,0.1033,0.0107700005,,,0.3471,0.2754,,1311000064.0,,PARTIAL,
KEYS,Keysight Technologies Inc.,Technology,Scientific & Technical Instruments,57031991296.0,-0.0027752224099102385,3.0,Yearly,0.365,1.091,24.150114,8.682131,8.664842,33.683,0.20897,0.072270006,42.094,0.42094000000000004,0.25677,0.19143,1867124992.0,1604000000.0,0.03273820446334219,OK,
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,28969674752.0,-0.019809627469887126,3.0,Yearly,-0.014,,11.696998,0.8047037,1.1634408,8.268,-0.0876,0.0363,52.591,0.52591,0.1549,-0.13639,3250500096.0,4621000192.0,0.11220354124878786,OK,
KIM,Kimco Realty Corporation (HC),Real Estate,REIT - Retail,15112885248.0,0.07396715816335053,3.0,Yearly,0.049,-0.058,25.602274,1.4710108,6.909904,17.586,0.05806,0.023740001,84.993,0.84993,0.36565,0.27759,871483392.0,1179106048.0,0.0576649248438732,OK,
KKR,KKR & Co. Inc.,Financial Services,Asset Management,91259977728.0,0.5112422937117458,3.0,Yearly,0.078,0.4,13.336176,3.1121259,3.5326738,,0.0728,0.01386,69.812,0.69812,0.2065,0.12201,,2488480000.0,,PARTIAL,
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,231245725696.0,0.08964649002419045,3.0,Yearly,0.152,0.138,26.395184,36.43269,17.02906,38.399,0.87496,0.20799999,96.88,0.9688,0.42486,0.35574,2624587520.0,4143078912.0,0.011349777437401513,OK,
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,32483682304.0,-0.06583329792377168,3.0,Yearly,0.006,-0.323,13.081558,18.597492,1.9589726,10.989,1.04913,0.10195,348.933,3.48933,0.19002001,0.1179,941124992.0,3332999936.0,0.028972238528638457,OK,
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,70838452224.0,-0.040941527613036044,3.0,Yearly,0.108,0.212,20.591755,2.2395723,3.9444542,13.685,0.109910004,0.04453,98.619,0.98619,0.30065,0.19305,1075000064.0,6557000192.0,0.015175374817630346,OK,
KMX,CarMax Inc,Consumer Cyclical,Auto & Truck Dealerships,8118734336.0,-0.04467893984882465,3.0,Yearly,0.055,-0.052,18.6735,1.3268856,0.2879238,26.002,0.03588,0.01556,307.787,3.07787,0.03425,0.00789,-159998368.0,1501892992.0,-0.019707304288863973,OK,
KO,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,379699953664.0,0.03689014114187783,3.0,Yearly,0.067,0.169,25.025663,10.504702,7.574457,24.106,0.42054,0.09401,115.519,1.1551900000000002,0.34873,0.28558,5218749952.0,16341999616.0,0.013744405027286678,OK,
KR,Kroger Company (The),Consumer Defensive,Grocery Stores,35760001024.0,-0.0013868956327633963,3.0,Yearly,0.02,0.136,10.884748,6.1168313,0.23947604,7.241,0.14442,0.05801,413.24,4.1324000000000005,0.029779999,0.0072600003,2535500032.0,6707999744.0,0.07090324271239036,OK,
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,34208974848.0,0.0038646439492577844,3.0,Yearly,0.03,0.085,14.365104,3.2405386,2.2202086,11.983,0.15581,0.06992,81.617,0.8161700000000001,0.19418,0.107609995,1907500032.0,2324999936.0,0.0557602220024293,OK,
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,22031173632.0,0.08961731661273986,3.0,Yearly,0.039,0.156,37.162067,1.1523985,1.1785157,7.874,0.09313,0.01909,44.609,0.44609000000000004,0.14533,0.09024,1262000000.0,2575000064.0,0.05728246806456833,OK,
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,16061546496.0,0.06057944749313893,3.0,Yearly,0.072,-0.067,10.014667,3.0325847,0.9108283,9.197,0.27781,0.089099996,123.276,1.2327599999999999,0.11715999,0.07803,1146625024.0,2300000000.0,0.07138945333100756,OK,
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,18411616256.0,0.005081632765289168,3.0,Yearly,-0.087,-0.48,14.1423645,0.85157824,0.5758475,11.597,0.05962,0.03402,27.736,0.27736,0.05766,0.04092,,,,OK,
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,26009579520.0,0.05552020379451106,3.0,Yearly,0.058,0.282,16.165861,3.0145316,1.8127669,14.099,0.11728,0.05527,79.124,0.7912399999999999,0.1224,0.069860004,892049984.0,1638400000.0,0.03429697828502227,OK,
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,46049013760.0,0.08619178709998354,3.0,Yearly,0.084,0.283,18.264566,2.3153844,2.0080678,13.873,0.0934,0.04384,52.753,0.52753,0.12566,0.08172,1608999936.0,3292000000.0,0.03494102923432513,OK,
LIN,Linde plc,Basic Materials,Specialty Chemicals,212235255808.0,0.006176060609136114,3.0,Yearly,0.093,0.113,23.543587,5.430654,5.987059,17.139,0.18400998,0.07164,68.947,0.68947,0.28119,0.20435,4160750080.0,10488999936.0,0.01960442464735477,OK,
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,5894948352.0,0.02184739022420734,3.0,Yearly,-0.03,-0.29,7.53482,0.9158085,0.4306654,7.791,0.07131,0.03995,82.105,0.8210500000000001,0.07013,0.03368,724124992.0,825000000.0,0.12283822499552918,OK,
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,1027672309760.0,0.31687374880620434,3.0,Yearly,0.477,0.262,24.352015,30.338669,12.899759,25.742,1.02286,0.20357001,162.071,1.6207099999999999,0.54222,0.33528998,11065900032.0,28082999296.0,0.01076792663079956,OK,
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,123099168768.0,0.043838941337237536,3.0,Yearly,0.105,4.438,16.284359,13.991396,1.5983999,14.447,0.89165,0.08638,234.238,2.34238,0.119569995,0.08163,5562625024.0,10401999872.0,0.04518816072985556,OK,
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,17010373632.0,0.012293745856755134,3.0,Yearly,0.01,-0.04,17.799925,2.2592812,3.8406804,15.912,0.11135,0.02448,160.951,1.60951,0.19053,0.18447,-1138625024.0,1158000000.0,-0.06693709665835987,OK,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,107997290496.0,-0.038458186348783285,3.0,Yearly,0.083,0.0,14.774964,-14.5198765,1.1942376,11.537,,0.12519,,,0.13365,0.073460005,4615374848.0,9262999552.0,0.04273602445767789,PARTIAL,
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,360518057984.0,0.10055823901653271,3.0,Yearly,0.3,0.348,24.726564,28.90639,15.517706,41.552,0.65066004,0.22840999,33.049,0.33049,0.37390998,0.31272,3090484480.0,5857656832.0,0.008572343081181131,OK,
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,10856224768.0,0.11034694078962404,3.0,Yearly,-0.043,-0.059,11.162577,2.2857807,0.97857124,4.869,0.30898002,0.14401,44.689,0.44689,0.13212,0.12782,1148515840.0,1982033024.0,0.10579329965471843,OK,
LUV,Southwest Airlines Company,Industrials,Airlines,20047751168.0,0.056251281802036646,3.0,Yearly,0.164,0.205,8.752838,2.8308926,0.6666362,9.9,0.11099,0.02318,97.275,0.97275,0.033800002,0.02783,-834750016.0,2528000000.0,-0.04163808743458562,OK,
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,25895092224.0,0.4685532350721122,3.0,Yearly,-0.007,-0.198,11.387718,44.57079,1.887535,8.217,1.22869,0.09549,1703.902,17.03902,0.19658001,0.12588,2212875008.0,3732000000.0,0.08545538238898685,OK,
LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,6416338432.0,0.07312428058409792,3.0,Yearly,0.056,-0.062,13.833312,3.5153658,0.9703641,9.404,0.16280001,0.060310002,221.223,2.21223,0.097729996,0.043860003,452924992.0,942899968.0,0.07058932392673392,OK,
LYB,LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,20005740544.0,-0.15766098558982566,3.0,Yearly,0.198,3.96,9.618745,1.874565,0.64137405,8.915,-0.02269,0.04112,132.759,1.3275899999999998,0.17924999,-0.01132,1228000000.0,2972999936.0,0.061382381586883784,OK,
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,38932189184.0,0.14744538940043328,3.0,Yearly,0.094,1.562,88.51226,468.12323,1.4818588,27.65,0.17677,0.02101,620.214,6.202140000000001,0.06696,0.00513,1695030656.0,2608701952.0,0.04353802577062911,OK,
MA,Mastercard Incorporated,Financial Services,Credit Services,495155838976.0,0.1382198495222513,3.0,Yearly,0.141,0.221,24.54917,88.373985,14.113839,22.89,2.41202,0.24063,439.583,4.39583,0.61108,0.46339,16961250304.0,17436999680.0,0.034254367956311434,OK,
MAA,Mid-America Apartment Communiti,Real Estate,REIT - Residential,14191517696.0,0.030305400060254506,3.0,Yearly,0.01,0.137,36.2639,2.5391233,6.3960876,15.84,0.0705,0.03129,102.377,1.0237699999999998,0.25356,0.18173,921182272.0,1010657024.0,0.06491076512976783,OK,
