Ticker,Short Name,Sector,Industry,Market Cap,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Forward PER,PBR,PSR,EV/EBITDA,ROE,ROA,Debt/Equity Raw,Debt/Equity,Operating Margin,Profit Margin,Free Cash Flow,Operating Cash Flow,FCF Yield,Data Quality,Failed Reason
FTV,Fortive Corporation,Technology,Scientific & Technical Instruments,16672848896.0,-0.10624788606146962,3.0,Yearly,0.079,0.04,16.833235,2.730677,3.8632116,15.997,0.07318,0.03295,59.283,0.59283,0.19137,0.12382,939112512.0,1051299968.0,0.05632585755787083,OK,
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,96291299328.0,0.10069361914442676,3.0,Yearly,0.081,0.134,19.14746,3.5840886,1.7551867,15.271,0.17803,0.06079,35.335,0.35335,0.1038,0.08179,4400124928.0,7694000128.0,0.04569597625857887,OK,
GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,12420340736.0,0.06564722266304868,3.0,Yearly,0.066,0.298,8.893221,1850.3773,2.4334047,10.92,4.42861,0.09882,57334.33,573.3433,0.27056998,0.17834999,1204950016.0,1728800000.0,0.09701424796724675,OK,
GE,GE Aerospace,Industrials,Aerospace & Defense,335817474048.0,0.1631543559703441,3.0,Yearly,0.211,0.194,35.598602,19.037704,6.6315975,30.16,0.48231998,0.05065,113.225,1.13225,0.20571,0.17716,6594625024.0,9799999488.0,0.019637527924045425,OK,
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices,29081231360.0,0.039896976391051275,3.0,Yearly,0.058,0.168,11.8165245,2.6310806,1.3674989,10.46,0.19376,0.05131,93.965,0.93965,0.14976,0.093339995,1573124992.0,2100999936.0,0.05409416721479568,OK,
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,18113243136.0,0.1465900735417971,3.0,Yearly,0.063,0.64,9.149762,6.8245378,3.566301,10.687,0.41944,0.084910005,307.831,3.07831,0.35554,0.20732,1547124992.0,1570000000.0,0.08541402444519143,OK,
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,254953160704.0,0.08682326316822997,3.0,Yearly,0.219,0.328,37.821465,21.32242,6.163202,62.926,0.82577,0.02544,28.364,0.28364,0.07466,0.23035,15722125312.0,14138999808.0,0.06166672054030093,OK,
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,178206359552.0,0.025736179862614117,3.0,Yearly,0.102,,14.533159,15.077634,5.8510804,13.663,-0.2068,0.14085001,223.465,2.2346500000000002,0.33679,-0.10637999,9768875008.0,13552000000.0,0.05481776875167845,OK,
GIS,"General Mills, Inc.",Consumer Defensive,Packaged Foods,19166466048.0,-0.028500795823470426,3.0,Yearly,0.022,-0.145,11.171217,3.4624298,1.040265,6.375,-0.01028,0.057350002,217.629,2.17629,0.19194001,-0.00475,2308499968.0,2166200064.0,0.12044473729370102,OK,
GL,Globe Life Inc.,Financial Services,Insurance - Life,13154320384.0,0.046733910187802596,3.0,Yearly,0.08,0.197,10.362484,2.142571,2.1244202,9.597,0.20944999,0.03358,55.675,0.55675,0.24642,0.19577,1163503360.0,1391577984.0,0.08845028295153921,OK,
GLW,Corning Incorporated,Technology,Electronic Components,143043723264.0,0.03274507876886834,3.0,Yearly,0.166,0.185,38.2541,12.003174,8.432193,36.91,0.16813,0.05367,71.448,0.7144799999999999,0.15649,0.111999996,734499968.0,3915000064.0,0.005134793413091007,OK,
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,77439139840.0,0.05685834354915076,3.0,Yearly,0.019,-0.262,5.769989,1.211101,0.4173987,10.984,0.03164,0.02247,202.341,2.02341,0.03202,0.01051,21933750272.0,23202000896.0,0.28323855762497063,OK,
GNRC,Generac Holdlings Inc.,Industrials,Specialty Industrial Machinery,11033464832.0,-0.026671490695003963,3.0,Yearly,0.106,0.92,15.81949,3.834198,2.4857247,19.133,0.09491,0.04721,49.003,0.49003,0.17932,0.05817,289056512.0,548132992.0,0.026198163170073174,OK,
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,4102531842048.0,0.12511745609215974,3.0,Yearly,0.242,2.94,22.553036,6.5908914,9.201266,23.093,0.48676,0.12958999,18.859,0.18859,0.34033,0.54771,22665000960.0,185675005952.0,0.005524637426990827,OK,
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,4139833098240.0,0.12511745609215974,3.0,Yearly,0.242,2.94,22.758093,6.6508174,9.284927,23.309,0.48676,0.12958999,18.859,0.18859,0.34033,0.54771,22665000960.0,185675005952.0,0.005474858628874616,OK,
GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts,18429091840.0,0.03220324726356383,3.0,Yearly,0.06,-0.098,16.096735,4.071761,0.7350603,11.956,0.0070700003,0.04481,146.415,1.4641499999999998,0.06562,0.00131,917241984.0,1185761024.0,0.04977141532330657,OK,
GPN,Global Payments Inc.,Industrials,Specialty Business Services,23363158016.0,-0.0495682906305519,3.0,Yearly,0.686,-0.952,5.52197,1.0154812,2.288992,9.453,0.02428,0.023340002,98.273,0.98273,0.16108,-0.091529995,7867763200.0,1657741056.0,0.3367594053257633,OK,
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,54514667520.0,0.14235886942453901,3.0,Yearly,0.114,0.353,25.685505,6.039441,7.1061864,22.529,0.21886998,0.12174,2.513,0.02513,0.30438998,0.24471001,1043656256.0,1978944000.0,0.019144503735936937,OK,
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,Capital Markets,299667783680.0,0.07158868405111818,3.0,Yearly,0.425,0.923,13.901744,2.842654,4.4349236,,0.16902,0.010720001,725.381,7.25381,0.42176998,0.31039,,-39359000576.0,,PARTIAL,
GWW,"W.W. Grainger, Inc.",Industrials,Industrial Distribution,60432793600.0,0.056191483803869735,3.0,Yearly,0.103,0.205,25.07636,14.594213,3.2068343,19.552,0.46091,0.19934,61.977,0.6197699999999999,0.16072,0.09923001,1247750016.0,2175000064.0,0.020646902810066356,OK,
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,29940656128.0,0.030076157483628574,3.0,Yearly,0.037,0.161,12.348997,2.7149458,1.3382496,8.71,0.14917,0.07258,74.186,0.7418600000000001,0.12793,0.0716,2052249984.0,2750000128.0,0.06854392152350897,OK,
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,12911210496.0,-0.07063068574893083,3.0,Yearly,0.162,,14.027593,18.33734,2.5961576,11.872,1.5956,0.13079001,531.042,5.310420000000001,0.22157,0.15968001,688150016.0,1288199936.0,0.05329864432255942,OK,
HBAN,Huntington Bancshares Incorpora,Financial Services,Banks - Regional,34064195584.0,0.038776548989612136,3.0,Yearly,0.476,-0.029,8.979501,1.1453027,3.7119098,,0.09002,0.00982,,,0.41932,0.26131,,3062000128.0,,PARTIAL,
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,94712291328.0,0.07868780037013456,3.0,Yearly,0.087,0.116,13.314754,-14.010436,1.2140578,9.29,,0.12291,,,0.15161,0.08768,3738125056.0,11123999744.0,0.03946821477536031,PARTIAL,
HD,"Home Depot, Inc. (The)",Consumer Cyclical,Home Improvement Retail,308026671104.0,0.015185146415588768,3.0,Yearly,0.057,0.046,19.266388,18.542942,1.8207468,14.976,1.0429599,0.121379994,380.261,3.80261,0.12858,0.0841,10762625024.0,18779000832.0,0.03494056207998359,OK,
HES,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
HIG,"The Hartford Insurance Group, I",Financial Services,Insurance - Diversified,36936105984.0,0.08703196529784973,3.0,Yearly,0.081,0.361,9.961355,1.9191848,1.2599729,6.742,0.22061001,0.038510002,22.33,0.22329999999999997,0.17615,0.1489,5507500032.0,5880000000.0,0.14910884310289074,OK,
HII,"Huntington Ingalls Industries, ",Industrials,Aerospace & Defense,11021072384.0,0.05353361774943943,3.0,Yearly,0.109,0.365,13.4242,2.0747285,0.83587956,11.918,0.12968001,0.042779997,55.252,0.55252,0.0708,0.05013,-300249984.0,347000000.0,-0.027243263952779425,OK,
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,68912627712.0,0.11125593900582187,3.0,Yearly,0.025,0.141,29.286354,-10.963942,13.50169,26.541,,0.11026,,,0.62987,0.31034002,1393874944.0,2108999936.0,0.0202266985061909,PARTIAL,
HOLX,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
HON,Honeywell International Inc.,Industrials,Conglomerates,64135979008.0,0.0182371617394117,3.0,Yearly,0.043,2.639,20.335276,3.4599142,1.685261,10.599,0.46577,0.0572,185.369,1.85369,0.20249,0.21581,2610374912.0,5118000128.0,0.04070063250573278,OK,
HPE,Hewlett Packard Enterprise Comp,Technology,Communication Equipment,82422292480.0,0.06370170685761956,3.0,Yearly,0.337,4.102,13.505724,3.1100981,1.9684817,14.019,0.10936,0.02641,76.464,0.76464,0.12560001,0.06666,4738625024.0,6694000128.0,0.057492031359717886,OK,
HPQ,HP Inc.,Technology,Computer Hardware,31995543552.0,-0.04209584055759441,3.0,Yearly,0.125,-0.113,11.306673,-347.84314,0.5408124,8.232,,0.05629,,,0.05396,0.04143,3389874944.0,4668000256.0,0.10594834679056744,PARTIAL,
HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,11320715264.0,-0.009525432287289193,3.0,Yearly,-0.029,-0.051,13.240813,1.4433062,0.93198305,8.693,0.042930003,0.04634,4.244,0.04244,0.11057,0.028210001,621551616.0,1091657984.0,0.05490391742088426,OK,
HSIC,"Henry Schein, Inc.",Healthcare,Medical Distribution,10065684480.0,0.013957826846691779,3.0,Yearly,0.067,0.171,14.730718,3.1323338,0.74001503,13.953,0.088549994,0.043920003,80.733,0.80733,0.057550002,0.02963,446000000.0,700000000.0,0.044308958907482064,OK,
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,15450716160.0,0.0760599281050931,3.0,Yearly,0.036,0.084,21.068785,2.3847308,2.4784596,11.303,0.15558,0.0433,85.298,0.8529800000000001,0.18215,0.16474001,1692375040.0,1606000000.0,0.10953376027846207,OK,
HSY,The Hershey Company,Consumer Defensive,Confectioners,34824437760.0,0.03917965670073964,3.0,Yearly,0.066,6.31,17.563452,7.632217,2.8629308,14.681,0.32808998,0.09922,129.821,1.29821,0.23119,0.12242,1743636352.0,2656591104.0,0.05006933246177985,OK,
HUBB,Hubbell Inc,Industrials,Electrical Equipment & Parts,24328353792.0,0.05708836650420146,3.0,Yearly,0.153,-0.009,20.093248,6.2180085,3.9090483,19.464,0.24444,0.08427,141.642,1.41642,0.21666999,0.14491999,495812512.0,1068200000.0,0.02038002719949922,OK,
HUM,Humana Inc.,Healthcare,Healthcare Plans,49208905728.0,0.11767273447695548,3.0,Yearly,0.262,0.271,24.734383,2.5612338,0.33778995,11.164,0.06893,0.03896,76.485,0.76485,0.034649998,0.00878,1940999936.0,2539000064.0,0.03944407840988762,OK,
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,91568791552.0,0.13371585224230054,3.0,Yearly,0.241,0.33,35.627396,16.02303,10.043742,34.241,0.34732,0.12815,81.368,0.81368,0.28504,0.20522,1189874944.0,2220999936.0,0.012994328349569787,OK,
IBM,International Business Machines,Technology,Information Technology Services,229211865088.0,0.03718179905928398,3.0,Yearly,0.011,-0.018,18.483696,6.6530843,3.3173437,17.389,0.34460998,0.053039998,188.97,1.8897,0.16548,0.15522,12049750016.0,14887999488.0,0.05257035891826022,OK,
ICE,Intercontinental Exchange Inc.,Financial Services,Financial Data & Stock Exchanges,88363491328.0,0.0946705327442019,3.0,Yearly,0.048,0.142,17.885084,2.988078,8.36934,16.075,0.14094,0.02172,69.226,0.69226,0.52626,0.38246,3633625088.0,5513999872.0,0.041121339066517874,OK,
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,39812251648.0,0.08522326458275908,3.0,Yearly,0.097,0.176,30.149883,24.685743,8.743752,25.073,0.74211,0.27085,67.971,0.67971,0.3498,0.25030002,909368384.0,1371510016.0,0.022841420576765668,OK,
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery,16528738304.0,0.028075999700655663,3.0,Yearly,0.064,0.109,23.292513,4.1396184,4.610141,18.385,0.12955,0.0684,47.06,0.4706,0.2217,0.1449,555612480.0,716700032.0,0.033614935984892465,OK,
IFF,International Flavors & Fragran,Basic Materials,Specialty Chemicals,21345923072.0,-0.043387980933718207,3.0,Yearly,0.018,-0.916,21.108253,1.5273186,1.9799577,14.169,-0.05548,0.0227,44.821,0.44821,0.08495,0.02569,-1720999936.0,1160999936.0,-0.08062429205778784,OK,
INCY,Incyte Corporation,Healthcare,Biotechnology,24621694976.0,0.14839595478338863,3.0,Yearly,0.377,0.377,13.670618,3.847884,4.230873,10.361,0.30667,0.16832,0.603,0.00603,0.41899,0.27706,1180664576.0,1979703040.0,0.04795220544933454,OK,
INTC,Intel Corporation,Technology,Semiconductors,544151666688.0,-0.05712887978236014,3.0,Yearly,0.254,,50.34258,5.9300656,9.541164,32.995,-0.10715,0.0141199995,48.997,0.48997,0.12189999,-0.19794,4866375168.0,14936000512.0,0.008943049274514546,OK,
INTU,Intuit Inc.,Technology,Software - Application,85935079424.0,0.14286998540558393,3.0,Yearly,0.137,-0.014,11.767789,4.605437,4.006671,12.725,0.23596,0.1047,44.34,0.4434,0.17638999,0.21289,6353625088.0,8837999616.0,0.0739351744431571,OK,
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,16265763840.0,0.06837165898740327,3.0,Yearly,0.101,0.605,40.312664,1.7963604,5.711285,16.514,0.070539996,0.02479,94.425,0.9442499999999999,0.25115,0.23197001,1168785536.0,1199915008.0,0.07185555793732709,OK,
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,18196021248.0,0.0375292471900297,3.0,Yearly,-0.022,,11.428686,1.2586542,0.7518085,6.958,-0.16479,0.01591,68.509,0.68509,0.02298,-0.14205,1646499968.0,2647000064.0,0.09048681277952308,OK,
IPG,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
IQV,"IQVIA Holdings, Inc.",Healthcare,Diagnostics & Research,43087339520.0,0.04214942539507627,3.0,Yearly,0.087,-0.006,18.103693,6.9822087,2.5370865,18.83,0.22818,0.05061,257.975,2.57975,0.13027,0.08096,2149750016.0,2819000064.0,0.04989284648225131,OK,
IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery,28296798208.0,0.08948380588960547,3.0,Yearly,0.085,,18.617558,2.780298,3.5628414,15.927,0.0947,0.051020004,47.903,0.47903,0.16882999,0.12076,1107425024.0,1349200000.0,0.039136054046104464,OK,
IRM,Iron Mountain Incorporated (Del,Real Estate,REIT - Specialty,34289410048.0,0.10584603013300264,3.0,Yearly,0.185,,42.218777,-26.767372,4.5341544,21.333,,0.04634,,,0.19059,0.055359997,-436093504.0,1655387008.0,-0.012718022951970737,PARTIAL,
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,132258340864.0,0.17386716793068868,3.0,Yearly,0.185,0.265,30.529533,7.19058,11.986002,29.976,0.17423001,0.10512,,,0.33603,0.28445998,2615200000.0,3706400000.0,0.019773422098869252,OK,
IT,"Gartner, Inc.",Technology,Information Technology Services,11340923904.0,0.05866587905959064,3.0,Yearly,-0.006,0.331,10.978263,-69.12625,1.7545761,9.525,1.13581,0.1017,,,0.22623,0.11996,1052553024.0,1382615040.0,0.09281016546004328,OK,
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,76371968000.0,0.0023378226519090717,3.0,Yearly,0.061,0.101,21.63193,26.388508,4.6373167,17.734,1.04618,0.16924,334.853,3.3485300000000002,0.26900998,0.19393998,2432999936.0,3329999872.0,0.03185723767128798,OK,
IVZ,Invesco Ltd,Financial Services,Asset Management,14251612160.0,0.01776834885182499,3.0,Yearly,0.205,,9.874277,1.4306607,2.064703,12.783,-0.0057300003,0.02915,12.056,0.12055999999999999,0.19950001,-0.00934,1140787456.0,2008800000.0,0.08004620412010988,OK,
J,Jacobs Solutions Inc.,Industrials,Engineering & Construction,16749773824.0,0.07134040631933236,3.0,Yearly,0.345,-0.254,17.175516,5.089702,1.1779674,18.423,0.07998,0.04551,124.734,1.24734,0.07387,0.0238,645677888.0,735843008.0,0.03854845413344251,OK,
JBHT,"J.B. Hunt Transport Services, I",Industrials,Integrated Freight & Logistics,25395255296.0,-0.06783654566877806,3.0,Yearly,0.194,0.458,26.736408,6.9451222,1.9994202,16.009,0.18448,0.0738,38.373,0.38372999999999996,0.07423,0.05311,903028352.0,1595293056.0,0.03555893971037321,OK,
JBL,Jabil Inc.,Technology,Electronic Components,33330675712.0,-0.03802902514729234,3.0,Yearly,0.118,0.276,18.89269,25.202438,0.9922797,14.984,0.65876,0.05011,297.136,2.9713600000000002,0.05211,0.02566,1211624960.0,1856999936.0,0.03635164706738244,OK,
JCI,Johnson Controls International ,Industrials,Building Products & Equipment,88444305408.0,0.04567632285300438,3.0,Yearly,0.093,0.153,24.134521,6.560183,3.5384798,22.5,0.14332,0.05402,70.107,0.70107,0.15875,0.14319,2984124928.0,2032000000.0,0.033740159010057405,OK,
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,11296542720.0,0.06986892255213517,3.0,Yearly,0.047,-0.104,20.586836,5.5019803,4.439873,16.181,0.24040002,0.12989001,3.793,0.03793,0.22503,0.19760999,352223744.0,761960000.0,0.03117978241045416,OK,
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,640020840448.0,0.05599284954178807,3.0,Yearly,0.066,-0.009,21.331726,7.526924,6.5355597,19.164,0.25742,0.08595,57.709,0.57709,0.2919,0.21482,16885125120.0,27608000512.0,0.02638214891280852,OK,
JNPR,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,946925731840.0,0.12497052294076494,3.0,Yearly,0.304,0.469,14.256049,2.67828,5.0820365,,0.17789,0.0136,,,0.50394,0.34921002,,-162533998592.0,,PARTIAL,
K,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,42716327936.0,0.05705594810720571,3.0,Yearly,0.756,-0.9,12.384207,1.7064419,2.1262484,17.336,0.051,0.03378,99.649,0.99649,0.12888,0.07103,4607249920.0,2527000064.0,0.10785688149278282,OK,
KEY,KeyCorp,Financial Services,Banks - Regional,23306088448.0,0.012139724073507496,3.0,Yearly,0.101,0.253,10.221417,1.3534954,3.1618626,,0.1033,0.0107700005,,,0.3471,0.2754,,1311000064.0,,PARTIAL,
KEYS,Keysight Technologies Inc.,Technology,Scientific & Technical Instruments,57651683328.0,-0.0027752224099102385,3.0,Yearly,0.365,1.091,24.808956,8.776468,8.758991,34.048,0.20897,0.072270006,42.094,0.42094000000000004,0.25677,0.19143,1867124992.0,1604000000.0,0.03238630486081893,OK,
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,29171265536.0,-0.019809627469887126,3.0,Yearly,-0.014,,11.755093,0.8103034,1.1715368,8.304,-0.0876,0.0363,52.591,0.52591,0.1549,-0.13639,3250500096.0,4621000192.0,0.11142814808595077,OK,
KIM,Kimco Realty Corporation (HC),Real Estate,REIT - Retail,15555605504.0,0.07396715816335053,3.0,Yearly,0.049,-0.058,26.352274,1.5141029,7.112324,17.918,0.05806,0.023740001,84.993,0.84993,0.36565,0.27759,871483392.0,1179106048.0,0.0560237524521887,OK,
KKR,KKR & Co. Inc.,Financial Services,Asset Management,93356531712.0,0.5112422937117458,3.0,Yearly,0.078,0.4,13.642553,3.1836221,3.6138313,,0.0728,0.01386,69.812,0.69812,0.2065,0.12201,,2488480000.0,,PARTIAL,
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,236014616576.0,0.08964649002419045,3.0,Yearly,0.152,0.138,26.939522,37.18403,17.380245,39.186,0.87496,0.20799999,96.88,0.9688,0.42486,0.35574,2624587520.0,4143078912.0,0.011120444818530322,OK,
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,32579946496.0,-0.06583329792377168,3.0,Yearly,0.006,-0.323,13.105854,18.652603,1.964778,11.017,1.04913,0.10195,348.933,3.48933,0.19002001,0.1179,941124992.0,3332999936.0,0.02888663405618381,OK,
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,68658126848.0,-0.040941527613036044,3.0,Yearly,0.108,0.212,20.026997,2.1706407,3.8230484,13.399,0.109910004,0.04453,98.619,0.98619,0.30065,0.19305,1075000064.0,6557000192.0,0.015657287976700962,OK,
KMX,CarMax Inc,Consumer Cyclical,Auto & Truck Dealerships,8701988864.0,-0.04467893984882465,3.0,Yearly,0.055,-0.052,19.997,1.4222099,0.3086084,26.568,0.03588,0.01556,307.787,3.07787,0.03425,0.00789,-159998368.0,1501892992.0,-0.0183864137843144,OK,
KO,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,379872051200.0,0.03689014114187783,3.0,Yearly,0.067,0.169,25.037006,10.509463,7.5778904,24.116,0.42054,0.09401,115.519,1.1551900000000002,0.34873,0.28558,5218749952.0,16341999616.0,0.013738178251108988,OK,
KR,Kroger Company (The),Consumer Defensive,Grocery Stores,34860040192.0,-0.0013868956327633963,3.0,Yearly,0.02,0.136,10.62535,6.3218765,0.23344922,8.594,0.14442,0.05801,413.24,4.1324000000000005,0.029779999,0.0072600003,2535500032.0,6707999744.0,0.0727337093713928,OK,
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,34151354368.0,0.0038646439492577844,3.0,Yearly,0.03,0.085,14.340908,3.2350802,2.216469,11.966,0.15581,0.06992,81.617,0.8161700000000001,0.19418,0.107609995,1907500032.0,2324999936.0,0.0558543011631579,OK,
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,22239690752.0,0.08961731661273986,3.0,Yearly,0.039,0.156,37.513794,1.1633055,1.18967,7.938,0.09313,0.01909,44.609,0.44609000000000004,0.14533,0.09024,1262000000.0,2575000064.0,0.05674539336328268,OK,
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,16208714752.0,0.06057944749313893,3.0,Yearly,0.072,-0.067,10.106428,3.0603716,0.91917396,9.258,0.27781,0.089099996,123.276,1.2327599999999999,0.11715999,0.07803,1146625024.0,2300000000.0,0.07074126737029027,OK,
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,19175251968.0,0.005081632765289168,3.0,Yearly,-0.052,-0.315,12.413623,0.88689816,0.58573216,10.375,0.07368,0.03943,28.692,0.28692,0.052750003,0.04934,1077926016.0,882990976.0,0.05621443816221357,OK,
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,25265895424.0,0.05552020379451106,3.0,Yearly,0.058,0.282,15.703634,2.9283378,1.760935,13.779,0.11728,0.05527,79.124,0.7912399999999999,0.1224,0.069860004,892049984.0,1638400000.0,0.03530648603700957,OK,
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,45723136000.0,0.08619178709998354,3.0,Yearly,1.9,-0.061,18.259794,2.388963,3.5565598,28.591,,,34.574,0.34574,0.097270004,0.103690006,,1655000064.0,,PARTIAL,
LIN,Linde plc,Basic Materials,Specialty Chemicals,214918168576.0,0.006176060609136114,3.0,Yearly,0.093,0.113,23.840984,5.4993043,6.0627427,17.333,0.18400998,0.07164,68.947,0.68947,0.28119,0.20435,4160750080.0,10488999936.0,0.019359694471473513,OK,
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,6099880448.0,0.02184739022420734,3.0,Yearly,-0.03,-0.29,7.7967606,0.94764566,0.44563708,7.937,0.07131,0.03995,82.105,0.8210500000000001,0.07013,0.03368,724124992.0,825000000.0,0.11871134166857691,OK,
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,994487042048.0,0.31687374880620434,3.0,Yearly,0.477,0.262,23.61627,29.35898,12.483205,24.947,1.02286,0.20357001,162.071,1.6207099999999999,0.54222,0.33528998,11065900032.0,28082999296.0,0.011127244060627883,OK,
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,120978202624.0,0.043838941337237536,3.0,Yearly,0.105,4.438,16.019543,13.750327,1.5708599,14.228,0.89165,0.08638,234.238,2.34238,0.119569995,0.08163,5562625024.0,10401999872.0,0.04598039070962748,OK,
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,17439490048.0,0.012293745856755134,3.0,Yearly,0.01,-0.04,18.248959,2.3162754,3.9375682,16.147,0.11135,0.02448,160.951,1.60951,0.19053,0.18447,-1138625024.0,1158000000.0,-0.06529004121485651,OK,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,110426652672.0,-0.038458186348783285,3.0,Yearly,0.083,0.0,15.107322,-14.846497,1.2211015,11.728,,0.12519,,,0.13365,0.073460005,4615374848.0,9262999552.0,0.041795841278545645,PARTIAL,
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,373168930816.0,0.10055823901653271,3.0,Yearly,0.3,0.348,25.59424,29.920738,16.062235,43.016,0.65066004,0.22840999,33.049,0.33049,0.37390998,0.31272,3090484480.0,5857656832.0,0.008281730403552375,OK,
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,10956971008.0,0.11034694078962404,3.0,Yearly,-0.043,-0.059,10.923251,2.306993,0.9876524,4.911,0.30898002,0.14401,44.689,0.44689,0.13212,0.12782,1148515840.0,1982033024.0,0.1048205602772368,OK,
LUV,Southwest Airlines Company,Industrials,Airlines,19196530688.0,0.056251281802036646,3.0,Yearly,0.164,0.205,8.329318,2.7106936,0.63833106,9.536,0.11099,0.02318,97.275,0.97275,0.033800002,0.02783,-834750016.0,2528000000.0,-0.043484420678253755,OK,
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,27741042688.0,0.4685532350721122,3.0,Yearly,-0.007,-0.198,12.1995,47.74805,2.0220892,8.615,1.22869,0.09549,1703.902,17.03902,0.19658001,0.12588,2212875008.0,3732000000.0,0.07976899184677107,OK,
LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,6578568704.0,0.07312428058409792,3.0,Yearly,0.056,-0.062,14.183072,3.604248,0.99489874,9.551,0.16280001,0.060310002,221.223,2.21223,0.097729996,0.043860003,452924992.0,942899968.0,0.06884856150010348,OK,
LYB,LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,20574285824.0,-0.15766098558982566,3.0,Yearly,0.198,3.96,9.93658,1.9278386,0.65960133,9.075,-0.02269,0.04112,132.759,1.3275899999999998,0.17924999,-0.01132,1228000000.0,2972999936.0,0.05968615438245406,OK,
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,39638056960.0,0.14744538940043328,3.0,Yearly,0.094,1.562,90.11704,476.61063,1.508726,28.105,0.17677,0.02101,620.214,6.202140000000001,0.06696,0.00513,1695030656.0,2608701952.0,0.042762708013425285,OK,
MA,Mastercard Incorporated,Financial Services,Credit Services,498616074240.0,0.1382198495222513,3.0,Yearly,0.141,0.221,24.720724,88.99156,14.212469,23.046,2.41202,0.24063,439.583,4.39583,0.61108,0.46339,16961250304.0,17436999680.0,0.034016653654522985,OK,
MAA,Mid-America Apartment Communiti,Real Estate,REIT - Residential,14890771456.0,0.030305400060254506,3.0,Yearly,0.01,0.137,38.05072,2.6642327,6.7112403,16.389,0.0705,0.03129,102.377,1.0237699999999998,0.25356,0.18173,921182272.0,1010657024.0,0.06186262912717153,OK,
